,depCity,arrCity,routes
266,"('경상북도', '경주')","('전라북도', '군산')",0.0
267,"('전라북도', '군산')","('경상북도', '경주')",0.0
268,"('경상북도', '경주')","('강원도', '삼척')",1.0
269,"('강원도', '삼척')","('경상북도', '경주')",1.0
270,"('경상북도', '경주')","('충청남도', '천안')",0.0
271,"('충청남도', '천안')","('경상북도', '경주')",0.0
272,"('경상북도', '경주')","('전라남도', '순천')",1.0
273,"('전라남도', '순천')","('경상북도', '경주')",1.0
274,"('경상북도', '경주')","('경상남도', '진주')",1.0
275,"('경상남도', '진주')","('경상북도', '경주')",1.0
276,"('경상북도', '경주')","('경기도', '고양')",1.0
277,"('경기도', '고양')","('경상북도', '경주')",1.0
278,"('경상북도', '경주')","('전라남도', '함평')",0.0
279,"('전라남도', '함평')","('경상북도', '경주')",0.0
280,"('경상북도', '경주')","('경상북도', '영주')",1.0
281,"('경상북도', '영주')","('경상북도', '경주')",1.0
282,"('경상북도', '경주')","('전라북도', '익산')",0.0
283,"('전라북도', '익산')","('경상북도', '경주')",0.0
284,"('경상북도', '경주')","('전라남도', '나주')",0.0
285,"('전라남도', '나주')","('경상북도', '경주')",0.0
286,"('경상북도', '경주')","('강원도', '영월')",0.0
287,"('강원도', '영월')","('경상북도', '경주')",0.0
288,"('경상북도', '경주')","('전라북도', '전주')",0.0
289,"('전라북도', '전주')","('경상북도', '경주')",0.0
290,"('경상북도', '경주')","('경기도', '평택')",1.0
291,"('경기도', '평택')","('경상북도', '경주')",1.0
292,"('경상북도', '경주')","('전라북도', '남원')",0.0
293,"('전라북도', '남원')","('경상북도', '경주')",0.0
294,"('경상북도', '경주')","('경상북도', '구미')",0.0
295,"('경상북도', '구미')","('경상북도', '경주')",0.0
296,"('경상북도', '경주')","('경기도', '동두천')",0.0
297,"('경기도', '동두천')","('경상북도', '경주')",0.0
298,"('경상북도', '경주')","('전라북도', '임실')",0.0
299,"('전라북도', '임실')","('경상북도', '경주')",0.0
300,"('경상북도', '경주')","('강원도', '동해')",1.0
301,"('강원도', '동해')","('경상북도', '경주')",1.0
302,"('경상북도', '경주')","('부산', '부산')",1.0
303,"('부산', '부산')","('경상북도', '경주')",1.0
304,"('경상북도', '경주')","('전라남도', '무안')",0.0
305,"('전라남도', '무안')","('경상북도', '경주')",0.0
306,"('경상북도', '경주')","('전라북도', '완주')",0.0
307,"('전라북도', '완주')","('경상북도', '경주')",0.0
308,"('경상북도', '경주')","('강원도', '철원')",0.0
309,"('강원도', '철원')","('경상북도', '경주')",0.0
310,"('경상북도', '경주')","('경기도', '안양')",0.0
311,"('경기도', '안양')","('경상북도', '경주')",0.0
312,"('경상북도', '경주')","('강원도', '강릉')",0.0
313,"('강원도', '강릉')","('경상북도', '경주')",0.0
314,"('경상북도', '경주')","('경기도', '의정부')",0.0
315,"('경기도', '의정부')","('경상북도', '경주')",0.0
316,"('경상북도', '경주')","('경기도', '연천')",0.0
317,"('경기도', '연천')","('경상북도', '경주')",0.0
318,"('경상북도', '경주')","('충청북도', '충주')",0.0
319,"('충청북도', '충주')","('경상북도', '경주')",0.0
320,"('경상북도', '경주')","('경상남도', '함안')",1.0
321,"('경상남도', '함안')","('경상북도', '경주')",1.0
322,"('경상북도', '경주')","('대전', '대전')",1.0
323,"('대전', '대전')","('경상북도', '경주')",1.0
324,"('경상북도', '경주')","('경상남도', '사천')",1.0
325,"('경상남도', '사천')","('경상북도', '경주')",1.0
326,"('경상북도', '경주')","('서울', '서울')",1.0
327,"('서울', '서울')","('경상북도', '경주')",1.0
