,terminalId,terminalNm,city
4163,NAI1650001,아주대,경기도
4164,NAI1650101,아주대병원,경기도
4165,NAI1650501,산의초등학교,경기도
4166,NAI1650601,광교박물관,경기도
4167,NAI1650801,신풍초등학교.자연앤데시앙,경기도
4168,NAI1650901,광교도청역,경기도
4169,NAI1651001,이의동,경기도
4170,NAI1651401,수원컨벤션센터,경기도
4171,NAI1651701,광교중앙.아주대역환승센터,경기도
4172,NAI1654501,영통,경기도
4173,NAI1658501,수원터미널,경기도
4174,NAI1662201,수원역,경기도
4175,NAI1663401,오목천동,경기도
4176,NAI1663402,영신여고.청구아파트,경기도
4177,NAI1663501,오목천동사거리,경기도
4178,NAI1663601,영신여고앞,경기도
4179,NAI1665001,고색동,경기도
4180,NAI1669001,망포역,경기도
4181,NAI1670301,영통(랜드마크호텔),경기도
4182,NAI1671301,영통입구,경기도
4183,NAI1682701,동천역(용인),경기도
4184,NAI1684201,수지지역난방공사,경기도
4185,NAI1684202,현대성원아파트(풍덕고교),경기도
4186,NAI1686701,죽전역,경기도
4187,NAI1687301,내대지마을(죽전),경기도
4188,NAI1689001,단국대(죽전캠퍼스),경기도
4189,NAI1689401,현대전자,경기도
4190,NAI1689601,죽전,경기도
4191,NAI1689602,죽전신세계,경기도
4192,NAI1689603,용인포은아트홀(죽전역),경기도
4193,NAI1690301,보정역,경기도
4194,NAI1690801,연원마을,경기도
4195,NAI1691001,연원마을(구성역),경기도
4196,NAI1692101,연원마을(상행),경기도
4197,NAI1694401,광교마을,경기도
4198,NAI1694402,수지현대성우APT,경기도
4199,NAI1694403,수지(독바위),경기도
4200,NAI1694901,신갈영덕,경기도
4201,NAI1695901,신갈역,경기도
4202,NAI1695902,어정역,경기도
4203,NAI1696401,안골마을,경기도
4204,NAI1252908,선바위(시내),경기도
4205,NAI1253001,용두(양평),경기도
4206,NAI1253002,비룡리(시내),경기도
4207,NAI1253201,갈운리,경기도
4208,NAI1253301,고송리(시내),경기도
4209,NAI1253501,월이터(시내),경기도
4210,NAI1253601,석곡(시내),경기도
4211,NAI1254101,송현리.광(시내),경기도
4212,NAI1254103,월파(시내),경기도
4213,NAI1254201,지평(시내),경기도
4214,NAI1254202,지평.곡(시내),경기도
4215,NAI1254203,무촌(시내),경기도
4216,NAI1254301,대평리(시내),경기도
4217,NAI1254401,옥현리(시내),경기도
4218,NAI1254402,수곡2리(시내),경기도
4219,NAI1254403,곡수(시내),경기도
4220,NAI1254501,안골(시내),경기도
4221,NAI1254502,오빈리(시내),경기도
4222,NAI1254601,양평시장,경기도
4223,NAI1254602,신애리(시내),경기도
4224,NAI1255901,양평,경기도
4225,NAI1256301,회현(시내),경기도
4226,NAI1256302,방축골(시내),경기도
4227,NAI1256601,개군,경기도
4228,NAI1256602,신내(시내),경기도
4229,NAI1256701,석장(시내),경기도
4230,NAI1256702,아파트(시내),경기도
4231,NAI1256703,앙덕(시내),경기도
4232,NAI1256801,상자포(시내),경기도
4233,NAI1256902,향리,경기도
4234,NAI1256903,자연리(시내),경기도
4235,NAI1256904,청두물(시내),경기도
4236,NAI1256905,주읍리(시내),경기도
4237,NAI1257001,계전리(시내),경기도
4238,NAI1257101,송학(시내),경기도
4239,NAI1257102,교평리(시내),경기도
4240,NAI1257103,면소(시내),경기도
4241,NAI1257104,진변(시내),경기도
4242,NAI1257105,병산리(시내),경기도
4243,NAI1257201,강상면사무소,경기도
4244,NAI1257301,대석리,경기도
4245,NAI1257302,세월리,경기도
4246,NAI1257305,대석2리(시내),경기도
4247,NAI1257401,왕창3리,경기도
4248,NAI1257402,왕창1.2,경기도
4249,NAI1257403,운심1리(시내),경기도
4250,NAI1257404,왕창1리(시내),경기도
4251,NAI1257501,전수1리(시내),경기도
4252,NAI1257502,전수2리(시내),경기도
4253,NAI1257503,전수3리(시내),경기도
4254,NAI1257601,성덕2리(시내),경기도
4255,NAI1257602,성덕3리(시내),경기도
4256,NAI1257603,성덕4리(시내),경기도
4257,NAI1257701,항금리,경기도
4258,NAI1257702,동오1리(시내),경기도
4259,NAI1257703,운심2리(시내),경기도
4260,NAI1257704,동오2리(시내),경기도
4261,NAI1257801,양수리,경기도
4262,NAI1257901,고현리(시내),경기도
4263,NAI1257902,학교(시내),경기도
4264,NAI1257903,기도원(시내),경기도
4265,NAI1257904,휴게소(시내),경기도
4266,NAI1257905,노적군(시내),경기도
4267,NAI1258001,국수리,경기도
4268,NAI1258002,국수리(시내),경기도
4269,NAI1258003,복포리고개(시내),경기도
4270,NAI1258301,신원리,경기도
4271,NAI1258302,반쟁이(시내),경기도
4272,NAI1258401,용담,강원도
4273,NAI1260001,하품,경기도
4274,NAI1260002,백자리,경기도
4275,NAI1260003,용담리,경기도
4276,NAI1260101,전북리(시내),경기도
4277,NAI1260102,금사(시내),경기도
4278,NAI1260103,외평리(시내),경기도
4279,NAI1260301,상품리,경기도
4280,NAI1260401,이포(시내),경기도
4281,NAI1260801,천서리,경기도
4282,NAI1260803,담낭리(시내),경기도
4283,NAI1260901,계림리(시내),경기도
4284,NAI1260902,새제(시내),경기도
4285,NAI1260903,옥천(시내),경기도
4286,NAI1261001,보통리(시내),경기도
4287,NAI1261101,대신(시내),경기도
4288,NAI1261102,가산리(시내),경기도
4289,NAI1261103,장풍리(시내),경기도
4290,NAI1261104,후포리(시내),경기도
4291,NAI1261105,천남리(시내),경기도
4292,NAI1261401,소성골(시내),경기도
4293,NAI1261501,도예촌삼거리,경기도
4294,NAI1261601,적금리,경기도
4295,NAI1261602,간매,경기도
4296,NAI1261901,부대앞,경기도
4297,NAI1262301,하리,경기도
4298,NAI1263101,여주,경기도
4299,NAI1263501,오금리(시내),경기도
4300,NAI1263901,오학(시내),경기도
4301,NAI1263902,현암리(시내),경기도
4302,NAI1263903,삼거리.여(시내),경기도
4303,NAI1264601,여주아울렛,경기도
4304,NAI1264701,능서,경기도
4305,NAI1265201,여주대,경기도
4306,NAI1266201,여주태평리,경기도
4307,NAI1266301,태평리,경기도
4308,NAI1266701,부구리,경기도
4309,NAI1266801,성신리,경기도
4310,NAI1266802,당진리,경기도
4311,NAI1270601,목동(광주),경기도
4312,NAI1270901,삼성,경기도
4313,NAI1271701,하열미리,경기도
4314,NAI1271801,곤지암,경기도
4315,NAI1271802,상오향리,경기도
4316,NAI1271803,하오향리,경기도
4317,NAI1271805,오향(시내),경기도
4318,NAI1272001,건업리,경기도
4319,NAI1272101,만선리,경기도
4320,NAI1272201,연곡리,경기도
4321,NAI1272203,만선리,경기도
4322,NAI1272701,삼합(시내),경기도
4323,NAI1273401,도평리,경기도
4324,NAI1275701,광주(경기),경기도
4325,NAI1280601,도자마을,경기도
4326,NAI1281301,동원대,경기도
4327,NAI1281401,진우리,경기도
4328,NAI1290001,조정경기장(시내),경기도
4329,NAI0654602,서울강남,서울특별시
4330,NAI0654603,메리어트호텔,서울특별시
4331,NAI0654604,강남터미널,서울특별시
4332,NAI0657301,내방역,서울특별시
4333,NAI0659001,서초역,서울특별시
4334,NAI0659002,서초사거리,서울특별시
4335,NAI0659901,삼호아파트,서울특별시
4336,NAI0660101,삼풍아파트,서울특별시
4337,NAI0661701,진흥아파트,서울특별시
4338,NAI0663401,교대역,서울특별시
4339,NAI0663901,서울교육대,서울특별시
4340,NAI0666501,방배역,서울특별시
4341,NAI0666901,서울고교,서울특별시
4342,NAI0671801,서울남부,서울특별시
4343,NAI0675701,예술의전당,서울특별시
4344,NAI0676001,방배래미안,서울특별시
4345,NAI0676901,더케이호텔,서울특별시
4346,NAI0677101,하이브랜드,서울특별시
4347,NAI0677401,AT센터,서울특별시
4348,NAI0677901,양재역,서울특별시
4349,NAI0679201,코트라,서울특별시
4350,NAI0680001,내곡동(서초포레스타),서울특별시
4351,NAI0690401,효사정앞,서울특별시
4352,NAI0695502,서울공업고등학교,서울특별시
4353,NAI0695901,핸드픽트호텔,서울특별시
4354,NAI0696301,장승배기,서울특별시
4355,NAI0697201,중앙대,서울특별시
4356,NAI0697401,이수교,서울특별시
4357,NAI0697801,숭실대별관앞,서울특별시
4358,NAI0697901,흑석역,서울특별시
4359,NAI0698401,호국원,서울특별시
4360,NAI0699301,정금마을,서울특별시
4361,NAI0699501,경문고교,서울특별시
4362,NAI0700401,두산위브트레지움,서울특별시
4363,NAI0700501,남성초등학교,서울특별시
4364,NAI0700801,남성시장,서울특별시
4365,NAI0700802,총신대,서울특별시
4366,NAI0701001,남성역,서울특별시
4367,NAI0701301,이수역,서울특별시
4368,NAI0702501,사당역,서울특별시
4369,NAI0702502,사당역(방배경찰서),서울특별시
4370,NAI0703201,상도역,서울특별시
4371,NAI0704001,숭실대입구역,서울특별시
4372,NAI0705501,보라매역,서울특별시
4373,NAI0706201,보라매공원,서울특별시
4374,NAI0706701,신대방현대아파트,서울특별시
4375,NAI0706702,신대방경남아파트,서울특별시
4376,NAI0706703,신대방쌍데빌,서울특별시
4377,NAI0706704,신대방역,서울특별시
4378,NAI0706705,신대방삼거리,서울특별시
4379,NAI0722201,당산역,서울특별시
4380,NAI0723601,국회의사당역,서울특별시
4381,NAI0723801,렉싱턴(켄싱턴)호텔,서울특별시
4382,NAI0724401,신화병원,서울특별시
4383,NAI0725001,영등포시장역,서울특별시
4384,NAI0730501,영등포타임스퀘어,서울특별시
4385,NAI0730502,영등포역,서울특별시
4386,NAI0732001,여의도메리어트호텔,서울특별시
4387,NAI0732601,IFC서울콘래드호텔,서울특별시
4388,NAI0732901,KDB대우증권,서울특별시
4389,NAI0733201,지적공사,서울특별시
4390,NAI0735501,공군회관,서울특별시
4391,NAI0736001,서울지방병무청,서울특별시
4392,NAI0736601,영등포전화국,서울특별시
4393,NAI0750501,김포공항,서울특별시
4394,NAI0750503,김포공항(도심공항),서울특별시
4395,NAI0750601,강서면허시험장,서울특별시
4396,NAI0754201,염동초교,서울특별시
4397,NAI0755001,증미역,서울특별시
4398,NAI0755701,골든서울호텔,서울특별시
4399,NAI0755801,염창역,서울특별시
4400,NAI0755802,염창역.서울도시가스,서울특별시
4401,NAI0756301,등촌역,서울특별시
4402,NAI0761901,송정역,서울특별시
4403,NAI0762201,공항동,서울특별시
4404,NAI0764701,한국가스공사,서울특별시
4405,NAI0764801,KBS스포츠월드,서울특별시
4406,NAI0766301,강서구청사거리,서울특별시
4407,NAI0766401,등촌중학교,서울특별시
4408,NAI0766402,등촌중학교,서울특별시
4409,NAI0766801,강서구의회,서울특별시
4410,NAI0767201,대일고등학교,서울특별시
4411,NAI0772101,화곡입구,서울특별시
4412,NAI0774101,목동사거리,서울특별시
4413,NAI0780001,마곡역,서울특별시
4414,NAI0780301,발산역,서울특별시
4415,NAI0791601,서서울호수공원,서울특별시
4416,NAI0796101,목동2단지,서울특별시
4417,NAI0796901,신목동역,서울특별시
4418,NAI0797701,목동1단지,서울특별시
4419,NAI0799001,목동4단지상가,서울특별시
4420,NAI0799301,목동역,서울특별시
4421,NAI0799901,목동3단지,서울특별시
4422,NAI0800601,오목교역,서울특별시
4423,NAI0800701,목동현대백화점,서울특별시
4424,NAI0801001,신정교입구,서울특별시
4425,NAI0803601,과학수사연구소,서울특별시
4426,NAI0804701,강신중학교,서울특별시
4427,NAI0805501,서부트럭터미널,서울특별시
4428,NAI0810001,갈산초등학교,서울특별시
4429,NAI0820901,신도림역,서울특별시
4430,NAI0820902,쉐라톤서울디큐브,서울특별시
4431,NAI0821301,구로역,서울특별시
4432,NAI0821601,구로공구상가,서울특별시
4433,NAI0826701,오류동입구,서울특별시
4434,NAI0827601,개봉역입구,서울특별시
4435,NAI0827602,개봉교,서울특별시
4436,NAI0828401,구로구청,서울특별시
4437,NAI0830401,대림역,서울특별시
4438,NAI0837901,롯데시티호텔구로,서울특별시
4439,NAI0839101,구로디지털단지역,서울특별시
4440,NAI0839301,베스트웨스턴구로,서울특별시
4441,NAI0850401,디지털단지오거리,서울특별시
4442,NAI0850402,패션단지,서울특별시
4443,NAI0851001,디지털1단지,서울특별시
4444,NAI0851002,가산디지털단지역,서울특별시
4445,NAI0852801,말미고개,서울특별시
4446,NAI0854001,문성초등학교,서울특별시
4447,NAI0857601,노보텔독산,서울특별시
4448,NAI0861201,금천구청,서울특별시
4449,NAI0861401,시흥사거리,서울특별시
4450,NAI0863901,시흥유통센터,서울특별시
4451,NAI0865001,박미삼거리,서울특별시
4452,NAI0870801,롯데백화점(관악점),서울특별시
4453,NAI0875701,봉천역,서울특별시
4454,NAI0875801,봉천로사거리,서울특별시
4455,NAI0877701,신림역,서울특별시
4456,NAI0878701,관악구청,서울특별시
4457,NAI0879301,낙성대입구,서울특별시
4458,NAI0882001,서울대호암교수회관,서울특별시
4459,NAI0882601,서울대학교,서울특별시
4460,NAI1007801,반도유보라2차(김포시),경기도
4461,NAI1009601,김포,경기도
4462,NAI0501701,광진구의회,서울특별시
4463,NAI0502901,건국대,서울특별시
4464,NAI0510001,자양동,서울특별시
4465,NAI0511601,동서울,서울특별시
4466,NAI0522201,상일동,서울특별시
4467,NAI0523301,고덕역,서울특별시
4468,NAI0523401,배재고,서울특별시
4469,NAI0524401,천호동,서울특별시
4470,NAI0525701,명일동국민은행,서울특별시
4471,NAI0526601,명일역,서울특별시
4472,NAI0529601,굽은다리역,서울특별시
4473,NAI0535001,길동,서울특별시
4474,NAI0538001,강동역.강풀만화거리입구,서울특별시
4475,NAI0540401,둔촌역,서울특별시
4476,NAI0550001,잠실종합운동장,서울특별시
4477,NAI0550201,잠실역,서울특별시
4478,NAI0550202,잠실역(중앙),서울특별시
4479,NAI0550401,잠실롯데월드호텔,서울특별시
4480,NAI0550402,잠실장미아파트,서울특별시
4481,NAI0550701,잠실파크리오아파트,서울특별시
4482,NAI0550801,몽촌토성역,서울특별시
4483,NAI0550901,미성아파트,서울특별시
4484,NAI0552601,글래드라이브강남,서울특별시
4485,NAI0554201,방이동,서울특별시
4486,NAI0555501,잠실새내역,서울특별시
4487,NAI0564901,올림픽선수촌아파트,서울특별시
4488,NAI0566101,오금역,서울특별시
4489,NAI0566102,오금동,서울특별시
4490,NAI0569901,가락시장,서울특별시
4491,NAI0570002,가락동,서울특별시
4492,NAI0571501,경찰병원,서울특별시
4493,NAI0581601,장지역,서울특별시
4494,NAI0583801,가든파이브(송파푸르지오),서울특별시
4495,NAI0584401,복정역,서울특별시
4496,NAI0584801,위례24단지,서울특별시
4497,NAI0585301,위례22단지,서울특별시
4498,NAI0600001,미성아파트,서울특별시
4499,NAI0600801,갤러리아백화점,서울특별시
4500,NAI0602601,포포인츠강남&호텔션샤인서울,서울특별시
4501,NAI0603001,압구정역,서울특별시
4502,NAI0603801,신사역,서울특별시
4503,NAI0603802,신사동,서울특별시
4504,NAI0607101,리베라호텔,서울특별시
4505,NAI0607102,프리마호텔,서울특별시
4506,NAI0610701,신동아아파트(서빙고동),서울특별시
4507,NAI0611001,논현역,서울특별시
4508,NAI0611801,우성아파트(개포),서울특별시
4509,NAI0612001,신논현역,서울특별시
4510,NAI0616401,코엑스(도심공항),서울특별시
4511,NAI0616407,도심공항(수락상근자),서울특별시
4512,NAI0619501,노원,서울특별시
4513,NAI0623201,강남역,서울특별시
4514,NAI0623601,역삼역,서울특별시
4515,NAI0625801,뱅뱅사거리,서울특별시
4516,NAI0626401,우성아파트,서울특별시
4517,NAI0628601,쌍용,서울특별시
4518,NAI0628701,학여울역,서울특별시
4519,NAI0628901,도곡역,서울특별시
4520,NAI0629101,대치동(대치역),서울특별시
4521,NAI0629401,타워팰리스,서울특별시
4522,NAI0629701,도곡동(매봉역),서울특별시
4523,NAI0632201,개포동,서울특별시
4524,NAI0635101,삼성서울병원,서울특별시
4525,NAI0635601,일원동푸른마을아파트,서울특별시
4526,NAI0636201,수서역,서울특별시
4527,NAI0637101,은곡마을,서울특별시
4528,NAI0637102,세곡동,서울특별시
4529,NAI0637501,"세곡지구(세곡푸르지오,못골마을)",서울특별시
4530,NAI0650101,구반포,서울특별시
4531,NAI0650401,신반포,서울특별시
4532,NAI0651101,뉴코아(서초구),서울특별시
4533,NAI0654402,반포자이아파트,서울특별시
4534,NAI0654501,서울고속버스터미널(경부),서울특별시
4535,NAI0654601,센트럴,서울특별시
4536,NAI3240301,고덕,충청남도
4537,NAI3240401,마교,충청남도
4538,NAI3240601,덕산스파,충청남도
4539,NAI3240701,신촌,충청남도
4540,NAI3240702,충의사,충청남도
4541,NAI3240703,시량2구,충청남도
4542,NAI3240704,충의,충청남도
4543,NAI3240801,덕산(충남),충청남도
4544,NAI3240802,수덕고개,충청남도
4545,NAI3240901,수덕사,충청남도
4546,NAI3241101,삽교,충청남도
4547,NAI3241601,내포시,충청남도
4548,NAI3242101,신례원,충청남도
4549,NAI3242801,예산,충청남도
4550,NAI3243801,임성동,충청남도
4551,NAI3244001,쌍송배기,충청남도
4552,NAI3244601,응봉,충청남도
4553,NAI3245001,대흥,충청남도
4554,NAI3245301,신양,충청남도
4555,NAI3245601,광시,충청남도
4556,NAI3250601,유구,충청남도
4557,NAI3251001,정안,충청남도
4558,NAI3251101,인풍,충청남도
4559,NAI3251201,광정,충청남도
4560,NAI3251301,석송,충청남도
4561,NAI3251401,모란(공주),충청남도
4562,NAI3252001,사곡,충청남도
4563,NAI3252301,사곡(공주시),충청남도
4564,NAI3252501,신풍,충청남도
4565,NAI3252502,대룡,충청남도
4566,NAI3253001,우성,충청남도
4567,NAI3253801,공주(산성),충청남도
4568,NAI3253901,구터미널,충청남도
4569,NAI3254601,사대입구,충청남도
4570,NAI3254901,봉황(공주),충청남도
4571,NAI3257301,삼흥고속,충청남도
4572,NAI3258501,공주,충청남도
4573,NAI3258801,공주대.사대입구,충청남도
4574,NAI3259001,장기,충청남도
4575,NAI3259201,도화담(공주시),충청남도
4576,NAI3260601,공주(KTX),충청남도
4577,NAI3260701,이인,충청남도
4578,NAI3260901,탄천,충청남도
4579,NAI3261301,계룡(공주),충청남도
4580,NAI3261501,중장,충청남도
4581,NAI3261801,하마루,충청남도
4582,NAI3262201,공암,충청남도
4583,NAI3262601,동학사,충청남도
4584,NAI3267803,화마루,충청남도
4585,NAI3270101,복수,충청남도
4586,NAI3270102,신대,충청남도
4587,NAI3270501,진산,충청남도
4588,NAI3271401,마전(충남),충청남도
4589,NAI3271801,새말,충청남도
4590,NAI3272101,인삼랜드(상),충청남도
4591,NAI3272102,인삼랜드(하),충청남도
4592,NAI3273501,금산,충청남도
4593,NAI3275401,부리,충청남도
4594,NAI3280101,계룡(신도안),충청남도
4595,NAI3280102,남선,충청남도
4596,NAI3281401,양정,충청남도
4597,NAI3281402,엄사면,충청남도
4598,NAI3290201,노성,충청남도
4599,NAI3290301,노성,충청남도
4600,NAI4452701,모아,울산광역시
4601,NAI4452801,학성공원,울산광역시
4602,NAI4462201,태화(울산),울산광역시
4603,NAI4462901,무거동,울산광역시
4604,NAI4463001,신북로타리,울산광역시
4605,NAI4463002,무거경기장(문수월드컵경기장),울산광역시
4606,NAI4463201,울산신복,울산광역시
4607,NAI4463202,신복(금아),울산광역시
4608,NAI4464301,법원,울산광역시
4609,NAI4464801,옥동(울산),울산광역시
4610,NAI4465701,공업탑,울산광역시
4611,NAI4466001,울산대공원,울산광역시
4612,NAI4466301,울주군청,울산광역시
4613,NAI4466701,울산공업탑,울산광역시
4614,NAI4466801,현대중공업,울산광역시
4615,NAI4467601,신도시,울산광역시
4616,NAI4467602,청강,울산광역시
4617,NAI4468101,공업로타리,울산광역시
4618,NAI4470201,울산문화예술회관,울산광역시
4619,NAI4470501,현대백화점,울산광역시
4620,NAI4471901,울산고속,울산광역시
4621,NAI4471902,롯데백화점(남구),울산광역시
4622,NAI4472001,울산,울산광역시
4623,NAI4481302,현대홈타운(상행),울산광역시
4624,NAI4481303,현대홈타운(하행),울산광역시
4625,NAI4490101,석남(직),울산광역시
4626,NAI4490103,덕현(울주군),울산광역시
4627,NAI4490202,석남사,울산광역시
4628,NAI4491201,인보,울산광역시
4629,NAI4494601,언양,울산광역시
4630,NAI4495601,금곡(울산),울산광역시
4631,NAI4496501,웅촌,울산광역시
4632,NAI4496901,망양,울산광역시
4633,NAI4497101,신명마을,울산광역시
4634,NAI4497102,남창,울산광역시
4635,NAI4497801,대안마을,울산광역시
4636,NAI4498301,덕하,울산광역시
4637,NAI4499801,화산,울산광역시
4638,NAI4501201,관음사,울산광역시
4639,NAI4501202,온곡2구,울산광역시
4640,NAI4501203,서생역,울산광역시
4641,NAI4501204,연산마을,울산광역시
4642,NAI4501205,서생교량,울산광역시
4643,NAI4501301,대성농수산,울산광역시
4644,NAI4501302,솔개마을,울산광역시
4645,NAI4501401,골매,울산광역시
4646,NAI4501402,신리,울산광역시
4647,NAI4501403,서생농협,울산광역시
4648,NAI4501404,서생면사무소,울산광역시
4649,NAI4501405,서생중,울산광역시
4650,NAI4501406,송정마을,울산광역시
4651,NAI4501407,신암(울주군),울산광역시
4652,NAI4501501,진하,울산광역시
4653,NAI4501502,나사리입구,울산광역시
4654,NAI3290401,상월,충청남도
4655,NAI3290501,상월,충청남도
4656,NAI3291101,연산(충남),충청남도
4657,NAI3291301,연산정보고,충청남도
4658,NAI3291601,부적,충청남도
4659,NAI3293601,강경,충청남도
4660,NAI3293801,남교리,충청남도
4661,NAI3295401,논산,충청남도
4662,NAI3299201,건양대,충청남도
4663,NAI3300801,연무대,충청남도
4664,NAI3300802,신촌(충남),충청남도
4665,NAI3301101,논산TG,충청남도
4666,NAI3301102,신촌(훈련소),충청남도
4667,NAI3301103,동산(연무),충청남도
4668,NAI3301301,황하,충청남도
4669,NAI3301401,황화,충청남도
4670,NAI3302001,은진,충청남도
4671,NAI3302101,반곡,충청남도
4672,NAI3302102,신흥(충남),충청남도
4673,NAI3302103,양촌,충청남도
4674,NAI3310501,외산,충청남도
4675,NAI3310601,나령,충청남도
4676,NAI3310801,회곡,충청남도
4677,NAI3311101,은산(부여),충청남도
4678,NAI3312301,규암,충청남도
4679,NAI3312401,규암,충청남도
4680,NAI3315101,주산,충청남도
4681,NAI3315201,부여,충청남도
4682,NAI3317601,십자가,충청남도
4683,NAI3318001,포사,충청남도
4684,NAI3319101,구룡(부여),충청남도
4685,NAI3319201,논티,충청남도
4686,NAI3319501,내산,충청남도
4687,NAI3320001,홍산,충청남도
4688,NAI3320501,옥산(충남),충청남도
4689,NAI3320502,신안(충남),충청남도
4690,NAI3321101,충화,충청남도
4691,NAI3321401,입포,충청남도
4692,NAI3321901,임천,충청남도
4693,NAI3331201,화성,충청남도
4694,NAI3331501,운곡,충청남도
4695,NAI3331601,비봉,충청남도
4696,NAI3332601,청양,충청남도
4697,NAI3334401,대치,충청남도
4698,NAI3334402,대치1구,충청남도
4699,NAI3334403,대치2구,충청남도
4700,NAI3334501,주정,충청남도
4701,NAI3334601,정산,충청남도
4702,NAI3334602,마티,충청남도
4703,NAI3334603,대티,충청남도
4704,NAI3334604,해남,충청남도
4705,NAI3334801,마치,충청남도
4706,NAI3334901,천장,충청남도
4707,NAI3335101,정산,충청남도
4708,NAI3335701,안심,충청남도
4709,NAI3335801,지곡,충청남도
4710,NAI3335901,목면,충청남도
4711,NAI3336201,미당,충청남도
4712,NAI3336202,장평(충남),충청남도
4713,NAI3336401,청남,충청남도
4714,NAI3336501,왕진,충청남도
4715,NAI3336801,관현,충청남도
4716,NAI3341401,주포,충청남도
4717,NAI3341501,주교,충청남도
4718,NAI3341801,청소,충청남도
4719,NAI3342101,옥계,충청남도
4720,NAI3342401,청라,충청남도
4721,NAI4501503,나사리,울산광역시
4722,NAI4501504,산자골,울산광역시
4723,NAI4501505,간절곶,울산광역시
4724,NAI4501506,평동,울산광역시
4725,NAI4602801,하근,부산광역시
4726,NAI4602901,원자력병원,부산광역시
4727,NAI4603001,대룡(기장군),부산광역시
4728,NAI4603002,명례,부산광역시
4729,NAI4603003,개천마을,부산광역시
4730,NAI4603301,좌천,부산광역시
4731,NAI4603302,동부산농협,부산광역시
4732,NAI4603303,원자력의학원,부산광역시
4733,NAI4603501,한빛1단지,부산광역시
4734,NAI4603502,한빛3단지,부산광역시
4735,NAI4603701,기장문화학교,부산광역시
4736,NAI4603702,월내시장,부산광역시
4737,NAI4603703,월내농협,부산광역시
4738,NAI4603801,임랑해수욕장,부산광역시
4739,NAI4603802,임랑삼거리,부산광역시
4740,NAI4603804,월내,부산광역시
4741,NAI4603805,관음사입구,부산광역시
4742,NAI4603901,문중,부산광역시
4743,NAI4603902,문동,부산광역시
4744,NAI4603903,새끝,부산광역시
4745,NAI4604001,칠암,부산광역시
4746,NAI4604002,신평,부산광역시
4747,NAI4604003,동백선착장,부산광역시
4748,NAI4604004,동백정류장,부산광역시
4749,NAI4604101,이동(기장군),부산광역시
4750,NAI4604102,온정(부산),부산광역시
4751,NAI4604401,일광역,부산광역시
4752,NAI4604602,일광,부산광역시
4753,NAI4604701,화전(기장군),부산광역시
4754,NAI4604801,일광초,부산광역시
4755,NAI4604802,이천(기장),부산광역시
4756,NAI4605601,교리,부산광역시
4757,NAI4606101,기장,부산광역시
4758,NAI4607401,기장중,부산광역시
4759,NAI4607501,청강리,부산광역시
4760,NAI4607601,내리,부산광역시
4761,NAI4607901,이동방파제(이동수산),부산광역시
4762,NAI4620001,"양산,범어사",부산광역시
4763,NAI4620401,부산동부,부산광역시
4764,NAI4620402,노포,부산광역시
4765,NAI4624301,만남의광장,부산광역시
4766,NAI4624801,부대앞(부산대앞),부산광역시
4767,NAI4629201,무적,부산광역시
4768,NAI4658501,구포,부산광역시
4769,NAI4670701,가락주민센타,부산광역시
4770,NAI4670801,부산산업고,부산광역시
4771,NAI4670802,죽림삼거리,부산광역시
4772,NAI4670803,죽동마을,부산광역시
4773,NAI4670804,송산마을,부산광역시
4774,NAI4670805,새벽시장,부산광역시
4775,NAI4670901,가락IC,부산광역시
4776,NAI4670902,통전양수장,부산광역시
4777,NAI4670903,해포,부산광역시
4778,NAI4671201,대동수문,부산광역시
4779,NAI4671601,덕계,부산광역시
4780,NAI4671801,김해공항,부산광역시
4781,NAI4672801,녹산,서울특별시
4782,NAI4672901,생곡,부산광역시
4783,NAI4673501,화전마을,부산광역시
4784,NAI4674501,조만포,부산광역시
4785,NAI4674502,경마장,부산광역시
4786,NAI4674503,탑동,부산광역시
4787,NAI4674701,세산,부산광역시
4788,NAI4696901,부산서부(사상),부산광역시
4789,NAI4725801,서면,부산광역시
4790,NAI4771801,동래역,부산광역시
4791,NAI4771802,온천장,부산광역시
4792,NAI3345801,보령(대천),충청남도
4793,NAI3348501,성주(충남),충청남도
4794,NAI3348901,대천욕장,충청남도
4795,NAI3349701,남포(보령),충청남도
4796,NAI3351230,도화담,충청남도
4797,NAI3352201,웅천(보령),충청남도
4798,NAI3360801,비인,충청남도
4799,NAI3361101,종천,충청남도
4800,NAI3361501,판교(충남),충청남도
4801,NAI3362001,기산,충청남도
4802,NAI3362401,한산,충청남도
4803,NAI3363001,화양,충청남도
4804,NAI3363701,신장(충남),충청남도
4805,NAI3364501,서천,충청남도
4806,NAI3365401,계동,충청남도
4807,NAI3367401,장항,충청남도
4808,NAI3403801,북대전IC,대전광역시
4809,NAI3405501,대전도룡,대전광역시
4810,NAI3405901,자운대,대전광역시
4811,NAI3410701,통합병원,대전광역시
4812,NAI3411201,대덕문화센터,대전광역시
4813,NAI3412501,롯데호텔(대전),대전광역시
4814,NAI3413401,충남대,대전광역시
4815,NAI3413701,봉암,대전광역시
4816,NAI3417501,유성,대전광역시
4817,NAI3418301,충대(충남대),대전광역시
4818,NAI3420501,동산(유성구),대전광역시
4819,NAI3455101,대전복합,대전광역시
4820,NAI3455102,대전(원남),대전광역시
4821,NAI3463801,인동,대전광역시
4822,NAI3463901,대전신흥,대전광역시
4823,NAI3464301,신흥동,대전광역시
4824,NAI3482301,용두동,대전광역시
4825,NAI3498701,대전서남부,대전광역시
