,depCity,arrCity,routes
352,"('전라남도', '화순')","('경기도', '동두천')",
353,"('경기도', '동두천')","('전라남도', '화순')",
354,"('전라남도', '화순')","('강원도', '영월')",
355,"('강원도', '영월')","('전라남도', '화순')",
356,"('전라남도', '화순')","('경상북도', '문경')",0.0
357,"('경상북도', '문경')","('전라남도', '화순')",0.0
358,"('전라남도', '화순')","('전라북도', '군산')",0.0
359,"('전라북도', '군산')","('전라남도', '화순')",0.0
360,"('전라남도', '화순')","('충청남도', '홍성')",
361,"('충청남도', '홍성')","('전라남도', '화순')",
362,"('전라남도', '화순')","('경기도', '수원')",
363,"('경기도', '수원')","('전라남도', '화순')",
364,"('전라남도', '화순')","('강원도', '정선')",
365,"('강원도', '정선')","('전라남도', '화순')",
366,"('전라남도', '화순')","('경상북도', '포항')",0.0
367,"('경상북도', '포항')","('전라남도', '화순')",0.0
368,"('전라남도', '화순')","('충청남도', '서천')",
369,"('충청남도', '서천')","('전라남도', '화순')",
370,"('전라남도', '화순')","('경기도', '남양주')",
371,"('경기도', '남양주')","('전라남도', '화순')",
372,"('전라남도', '화순')","('충청남도', '논산')",
373,"('충청남도', '논산')","('전라남도', '화순')",
374,"('대전', '대전')","('경상남도', '함안')",1.0
375,"('경상남도', '함안')","('대전', '대전')",1.0
376,"('대전', '대전')","('경기도', '양평')",0.0
377,"('경기도', '양평')","('대전', '대전')",0.0
378,"('대전', '대전')","('경상북도', '청도')",1.0
379,"('경상북도', '청도')","('대전', '대전')",1.0
380,"('대전', '대전')","('전라북도', '전주')",
381,"('전라북도', '전주')","('대전', '대전')",
382,"('대전', '대전')","('세종', '세종')",1.0
383,"('세종', '세종')","('대전', '대전')",1.0
384,"('대전', '대전')","('경기도', '가평')",
385,"('경기도', '가평')","('대전', '대전')",
386,"('대전', '대전')","('전라남도', '광양')",
387,"('전라남도', '광양')","('대전', '대전')",
388,"('대전', '대전')","('전라남도', '여수')",
389,"('전라남도', '여수')","('대전', '대전')",
390,"('대전', '대전')","('경상북도', '예천')",0.0
391,"('경상북도', '예천')","('대전', '대전')",0.0
392,"('대전', '대전')","('광주', '광주')",1.0
393,"('광주', '광주')","('대전', '대전')",1.0
394,"('대전', '대전')","('충청남도', '천안')",
395,"('충청남도', '천안')","('대전', '대전')",
396,"('대전', '대전')","('경상북도', '군위')",
397,"('경상북도', '군위')","('대전', '대전')",
398,"('대전', '대전')","('경상북도', '의성')",
399,"('경상북도', '의성')","('대전', '대전')",
400,"('대전', '대전')","('경상남도', '김해')",1.0
